Mmin,Mmax,RrupMin(km),RrupMax(km),Per(s),Nrecs4Avg,Larger.GMRotI50,SdevLargerGM50,Larger.GMRot_AR,SdevLargerGMAR,Larger.RotD50,SdevLargerD50,Larger.RotD100,SdevLargerD100
7,8,0,200,0.9,1058,1.150650778,0.11262984,1.161793064,0.117685135,1.131261594,0.095142748,0.92320801,0.076435544
7,8,0,200,0.95,1058,1.153511104,0.116285226,1.164835237,0.11826337,1.134112102,0.097481135,0.922225964,0.075879152
7,8,0,200,1,1058,1.15881252,0.110581107,1.166411988,0.115938942,1.136713647,0.093187184,0.924557028,0.075859709
7,8,0,200,1.1,1058,1.156639694,0.109751966,1.163854411,0.117444851,1.13281554,0.093078005,0.920853558,0.077300566
7,8,0,200,1.2,1058,1.152052014,0.110296385,1.159480184,0.119144944,1.12922707,0.091526156,0.918373901,0.077500445
7,8,0,200,1.3,1058,1.155055391,0.10819362,1.16487073,0.115584141,1.130885713,0.091421179,0.920272677,0.073695946
7,8,0,200,1.4,1055,1.158836105,0.110353251,1.166449427,0.11909112,1.136284341,0.092636682,0.924800507,0.072485614
7,8,0,200,1.5,1054,1.15727919,0.112757542,1.167502428,0.119880384,1.13709968,0.093721518,0.923948369,0.073739341
7,8,0,200,1.6,1054,1.157145678,0.116245928,1.169667711,0.122892165,1.136481442,0.095077975,0.923457789,0.074753771
7,8,0,200,1.7,1051,1.159845851,0.114543996,1.174017579,0.125732238,1.137905474,0.092723371,0.921491068,0.075434049
7,8,0,200,1.8,1050,1.161563676,0.112726751,1.175416219,0.128944578,1.13287441,0.091153087,0.920533865,0.076239379
7,8,0,200,1.9,1050,1.164280844,0.116433157,1.176761296,0.130453386,1.134332234,0.095124599,0.920586537,0.077255033
7,8,0,200,2,1050,1.164503857,0.122147872,1.177095607,0.132458207,1.135270296,0.09631765,0.91966761,0.076455995
7,8,0,200,2.2,1046,1.172364812,0.120553011,1.183708911,0.130359754,1.141451971,0.096005726,0.923368014,0.076133616
7,8,0,200,2.4,1046,1.168661444,0.120662802,1.186761446,0.133098574,1.144677231,0.098735084,0.924969477,0.076887822
7,8,0,200,2.5,1045,1.166452367,0.12263529,1.186445534,0.133597265,1.142590576,0.100134985,0.923578454,0.077173309
7,8,0,200,2.6,1044,1.169032649,0.121525151,1.188539979,0.130954154,1.144524053,0.099368919,0.924059253,0.07689873
7,8,0,200,2.8,1037,1.170741931,0.1198303,1.188471699,0.132438125,1.142736814,0.098315971,0.91992242,0.078373181
7,8,0,200,3,1037,1.169333701,0.11955506,1.187490941,0.135149255,1.143741041,0.098565,0.920105746,0.07825212
7,8,0,200,3.2,1037,1.16780742,0.121556548,1.182637497,0.137337775,1.139642128,0.09758843,0.920985306,0.076800197
7,8,0,200,3.4,1031,1.17129198,0.121187963,1.183711125,0.137241353,1.142213216,0.096732251,0.921701722,0.077649075
7,8,0,200,3.5,1031,1.172835954,0.120701047,1.186231061,0.136282747,1.142699416,0.098562014,0.92149569,0.075830159
7,8,0,200,3.6,1031,1.176227841,0.118341275,1.190943942,0.136150082,1.146057445,0.096148888,0.922282347,0.076319266
7,8,0,200,3.8,1030,1.17981906,0.11361384,1.194106532,0.13472942,1.150256047,0.093611333,0.920770046,0.076216854
