,0
0,0.21467419405379984
1,-0.380536306951802
2,0.03770779097271688
3,-0.386255676007217
4,-0.2033181193635543
5,-0.31608298004344393
6,0.03623930032827157
7,-0.3413694675312231
8,0.15229640063903604
