"Mmin","Mmax",RrupMin(km),RrupMax(km),Per(s),"Nrecs4Avg","RotD50.GMRotI50","SdevD50GM50","RotD50.GMRot_AR","SdevD50GMAR","RotD00.RotD50","SdevD00D50","RotD100.RotD50","SdevD100D50","RotD100.RotD00","SdevD100D00","GMRotI50.GMRot_AR","SdevGM50GMAR"
5,6,0,200,0,2202,1.00378044311621,0.0488388783453269,1.01440081287004,0.078678225670193,0.737719596119337,0.205910133004556,1.20414252556201,0.0853489948277759,1.63224961339813,0.251956054014475,1.01058037126213,0.0699842483682547
5,6,0,200,-1,2135,1.01352048271957,0.063145368634966,1.02415137119327,0.0867962973241986,0.688169776012334,0.262454186727081,1.22969288121603,0.0876054179906472,1.78690335449139,0.311065703254774,1.01048907116823,0.0850620461406909
5,6,0,200,0.01,2202,1.00368302688138,0.0487566969410078,1.01427319781422,0.0786712350644467,0.738353086760052,0.205108563597656,1.20389264839064,0.0851543373519957,1.63051075424282,0.251072999325603,1.01055131017384,0.0698787520848486
5,6,0,200,0.02,2202,1.00318595756494,0.048856636275951,1.01325457476635,0.0781246662716765,0.741137514679459,0.202636071818766,1.20329787941669,0.0842835437248318,1.6235824736751,0.248063000289215,1.01003664088945,0.0697893282946376
5,6,0,200,0.022,2202,1.00330231541089,0.0486616216668596,1.01292928440108,0.0780730930193451,0.74150243601575,0.202319751958584,1.20322082052192,0.0839928748768995,1.62267952481328,0.247869973715794,1.00959528234145,0.0695611944176228
5,6,0,200,0.025,2202,1.00348854988943,0.049032491719661,1.01320193896068,0.0783001222613554,0.742114200174641,0.200955664352808,1.20181697176874,0.0842554999729456,1.61945017557395,0.246775781885709,1.00967962122967,0.0694113353938293
5,6,0,200,0.029,2202,1.00331559930877,0.0483539948197915,1.01338378871432,0.0783704810141598,0.74412499436614,0.199418909415981,1.20150667417859,0.0833622596642388,1.61465705798803,0.244822538176668,1.01003491763956,0.0701985973043364
5,6,0,200,0.03,2202,1.00304559745569,0.0478273330965375,1.01327739154127,0.0782041601323635,0.744773386384442,0.199172546489938,1.20154760099146,0.082943720243386,1.61330630626379,0.244419342676464,1.01020072677806,0.0701784896368148
5,6,0,200,0.032,2202,1.00320817537684,0.0477889843507201,1.01315085406081,0.0778150567176958,0.745595023131249,0.197834692347815,1.20052923428562,0.0824348087551605,1.61016261782945,0.241990411664492,1.0099108828337,0.0699009216014979
5,6,0,200,0.035,2202,1.00360687309954,0.049146390402329,1.01370709715633,0.0787034231735796,0.746222291131393,0.200370927582838,1.20007487813667,0.0826060620179263,1.60820025399826,0.244395838566716,1.01006392475731,0.0710557940134782
