"Mmin","Mmax",RrupMin(km),RrupMax(km),Per(s),"Nrecs4Avg","Larger.GMRotI50","SdevLargerGM50","Larger.GMRot_AR","SdevLargerGMAR","Larger.RotD50","SdevLargerD50","Larger.RotD100","SdevLargerD100"
5,6,0,200,0.095,2202,1.12587244900833,0.105955716127937,1.13585443059498,0.116083269120226,1.11885246378694,0.0936390618566866,0.927660381111315,0.0704165214489982
5,6,0,200,0.1,2202,1.12880720259402,0.104362218195554,1.13741405436373,0.116326490493383,1.11887708561624,0.0916058215295568,0.930469755551907,0.0704248180245024
5,6,0,200,0.11,2202,1.1303378729334,0.10724442339624,1.14047172315308,0.120375039972513,1.11956381120874,0.0930151011172008,0.930416878780525,0.0688623888999244
5,6,0,200,0.12,2202,1.13296067411198,0.107326802323717,1.14234631138542,0.118841861436637,1.12020518419529,0.094036006860438,0.927207743786221,0.0704924364845645
5,6,0,200,0.13,2202,1.13351738065093,0.106919353126875,1.14412061697229,0.121458181270878,1.12181692515519,0.092787912440984,0.927761373034638,0.0734946712060699
5,6,0,200,0.133,2202,1.13365078793332,0.106576590921612,1.14405907626944,0.122132155088736,1.121609112473,0.0926077318963535,0.927544865351192,0.0736312235263759
5,6,0,200,0.14,2202,1.13553340997467,0.108442809154873,1.14353200846488,0.123592428438762,1.12194489140065,0.0929873236933792,0.928026542570327,0.0727520781523038
5,6,0,200,0.15,2202,1.14085971415309,0.110144159479874,1.14841405354299,0.126822311584309,1.12670398117081,0.0940499535369212,0.930325580005517,0.0706986924623212
5,6,0,200,0.16,2202,1.13944805688795,0.111168996390094,1.1502034559105,0.126730321024994,1.12522816008541,0.0936445183189284,0.928327095055911,0.0721023573746783
5,6,0,200,0.17,2202,1.13875341579002,0.112461791544791,1.15115086046257,0.129042156949183,1.12401120586682,0.0944493475133551,0.926001683587298,0.072070264620163
5,6,0,200,0.18,2202,1.14184330860455,0.113028871896264,1.15659626704483,0.12861544194163,1.12830072754001,0.0933819076319517,0.926839666554249,0.0724569616778041
5,6,0,200,0.19,2202,1.1452425545715,0.115237885840798,1.16018063980118,0.130266870032949,1.13030966196312,0.0956439017012866,0.927278135877957,0.0725383684736736
5,6,0,200,0.2,2202,1.1485593149961,0.11464092949349,1.16162918097502,0.132752361856603,1.13123795459896,0.0945698547861097,0.927244942931467,0.0721422087916188
5,6,0,200,0.22,2202,1.15164261550726,0.112462060058265,1.16535033970362,0.131160117849267,1.13196014710259,0.0921181323111235,0.926478629650344,0.0737296430517507
5,6,0,200,0.24,2202,1.15556400111945,0.114259144194128,1.16912725500829,0.135601323498031,1.1335978715829,0.0933412173838589,0.926678687739423,0.0728754702954486
5,6,0,200,0.25,2202,1.15640085532875,0.11572321086791,1.17148447672339,0.136149688372638,1.13557259437553,0.0955492484546448,0.926676262800227,0.0730964631303464
5,6,0,200,0.26,2202,1.15752985191114,0.117164818324136,1.17232872054433,0.137412173715794,1.13652379266726,0.0966895877200891,0.926318237992449,0.0741002311403921
5,6,0,200,0.28,2200,1.16012829025817,0.11888690608738,1.17671450134996,0.139264320859243,1.13815920389545,0.0960760186753655,0.925251914087813,0.075424170843534
5,6,0,200,0.29,2200,1.16158730240226,0.120689212317621,1.1762177264096,0.140181943649378,1.13793308241273,0.0969874411912949,0.925648066845593,0.0747876248378361
5,6,0,200,0.3,2200,1.16362513945767,0.119564391365812,1.17731050229006,0.140784428905599,1.14017618490987,0.0954470962283456,0.924915979474209,0.0748848680761114
5,6,0,200,0.32,2200,1.16378952294058,0.119778196058497,1.17959206445341,0.140701841399108,1.142183294772,0.0974483150071237,0.922554498793972,0.0756505039607073
5,6,0,200,0.34,2200,1.16465086409068,0.119530105150961,1.18197510272789,0.141679228541544,1.14015161633269,0.0972156127158381,0.922666207829393,0.075565157898543
5,6,0,200,0.35,2200,1.16674637294669,0.119293247124465,1.18338864608263,0.141885965185635,1.14269296355667,0.0966110297761987,0.922602947532964,0.0757603495891383
5,6,0,200,0.36,2200,1.16837074284524,0.120285580333789,1.1836967537353,0.141635179698561,1.14325319270216,0.0970555687100391,0.923205156102902,0.0762856164304795
5,6,0,200,0.38,2200,1.1729632022474,0.119504138024234,1.18541840814526,0.13932417526489,1.14701527439747,0.0969061744187411,0.926044143999129,0.0768516590517353
