"Mmin","Mmax",RrupMin(km),RrupMax(km),Per(s),"Nrecs4Avg","RotD50.GMRotI50","SdevD50GM50","RotD50.GMRot_AR","SdevD50GMAR","RotD00.RotD50","SdevD00D50","RotD100.RotD50","SdevD100D50","RotD100.RotD00","SdevD100D00","GMRotI50.GMRot_AR","SdevGM50GMAR"
7,8,0,200,0.07,1059,0.994625775094105,0.0446124689821489,1.0017762245476,0.0561102777933525,0.795872830150523,0.133070720731797,1.18046526753735,0.0762667050756048,1.4832335303042,0.170198574081793,1.00718908521431,0.0513507666829238
7,8,0,200,0.075,1059,0.995339537884369,0.0457458021930392,1.00271787258576,0.0569516759872836,0.79350295708274,0.136394504948313,1.18010092548818,0.0766468873007361,1.48720419370173,0.17539605458382,1.00741288215785,0.051611322281655
7,8,0,200,0.08,1059,0.997117008570911,0.0465081497607748,1.00353459404627,0.058348929140005,0.794806102332799,0.134550638006215,1.17855908375757,0.0788635070428929,1.48282591225512,0.175552011583934,1.00643614081416,0.0526464417108859
7,8,0,200,0.085,1059,0.99820135005033,0.0451729120213508,1.00653213168124,0.0570282470852175,0.795244285179206,0.130271374326599,1.17679002468052,0.0775298454265418,1.47978432113515,0.172983046418812,1.00834579279069,0.0537432502231923
7,8,0,200,0.09,1059,0.998116356628414,0.0448239904769413,1.00559850807088,0.0563201250929479,0.797138778578425,0.125730119683683,1.17447713770576,0.0766504740904832,1.47336595492225,0.166758846444515,1.00749627174505,0.0524352927106673
7,8,0,200,0.095,1059,0.996578122334946,0.0472334727274432,1.00486093203836,0.0578466780625891,0.798167417303665,0.124850166819563,1.17528363595871,0.0767706937557629,1.47247759114123,0.164127393789822,1.00831124978342,0.0556830800936741
7,8,0,200,0.1,1059,0.997018463653865,0.0473998297494897,1.00592390155752,0.0573738759862262,0.79429371166766,0.124663244605077,1.17445188732777,0.0782540795924706,1.47861158923435,0.165145460393567,1.0089320691926,0.0569953842721146
7,8,0,200,0.11,1059,0.997190937689449,0.0488877281665557,1.00320899208815,0.054747413489645,0.79530102476318,0.120541185810199,1.18228185237808,0.0772980875788566,1.48658409277183,0.161136881198124,1.00603500710971,0.0558881266263024
7,8,0,200,0.12,1059,0.998601770674964,0.0494102631014532,1.00394874568478,0.0547839725870215,0.790823392090633,0.135943740881269,1.17707358855244,0.0773506593170781,1.48841523951474,0.17671618679676,1.00535446177529,0.0540356129306132
7,8,0,200,0.13,1059,1.00075797936127,0.0513735890707192,1.00304699189167,0.0570093129331669,0.78845423597571,0.136631881591563,1.17867189536533,0.0779103647136469,1.49491478589968,0.179450413540146,1.00228727882026,0.0537010790118661
7,8,0,200,0.133,1059,1.00208056155583,0.0514576309948623,1.00394276103323,0.0578435101330778,0.785174995103307,0.136994872323221,1.1799568909782,0.0781178082155179,1.50279478885208,0.180336316347644,1.00185833310099,0.0553364198519819
7,8,0,200,0.14,1059,1.00286054438921,0.0526855681999315,1.00675987650202,0.0587512197964587,0.785324291628094,0.131319884312345,1.18138710288498,0.077381597744017,1.50433026901,0.174519461721482,1.00388820971632,0.0589720291923571
7,8,0,200,0.15,1059,1.00406460641291,0.0532352331610318,1.0070764288519,0.0572764703620177,0.784301666741734,0.13398226906566,1.18068698640687,0.0763858781112042,1.50539905303512,0.175447081219823,1.00299963012315,0.057518711711979
7,8,0,200,0.16,1059,1.00040428506194,0.0520106358952251,1.00462845008754,0.0596551703273527,0.784962484448023,0.13522628934876,1.18281757378415,0.0807366152786453,1.50684599228445,0.179659902083299,1.00422245794892,0.0595898808593914
7,8,0,200,0.17,1059,1.00030212181489,0.0533604939622843,1.00802766317615,0.0603793571783236,0.781312661680478,0.137639879411272,1.18067667210852,0.0800013060364069,1.51114493597106,0.183448560425339,1.00772320801164,0.0590431288902656
7,8,0,200,0.18,1059,1.0022842873376,0.0518422650520748,1.00865027306473,0.061540948705175,0.779146231377077,0.13874943667139,1.18127052165275,0.0801907815372008,1.51610888185257,0.183756654358966,1.00635147712835,0.0594113339629547
7,8,0,200,0.19,1059,1.00095695193537,0.0520056492677992,1.01019918001274,0.0613440176557995,0.776377161293678,0.138428296541624,1.18521990966048,0.0781544722573468,1.52660326546127,0.182836889934344,1.00923339216487,0.0588652770469679
7,8,0,200,0.2,1059,1.00180064648585,0.0547027247634993,1.0101251045185,0.0615353738976976,0.771907899879439,0.143379247255342,1.18671608275637,0.0807095499458139,1.53738040890852,0.187771823582268,1.00830949556866,0.0581415371370258
7,8,0,200,0.22,1059,1.00499646884112,0.0556434165486892,1.01153484212726,0.0608058388677019,0.763326313380501,0.151556777134476,1.19345867997432,0.0830050354074341,1.56349736548307,0.200408423397679,1.00650586692476,0.0611273500599829
7,8,0,200,0.24,1059,1.0015131186436,0.0521222320191461,1.01025288749569,0.0588256563350519,0.761069267532358,0.153526791479331,1.1997881469796,0.0816759964328443,1.57645065720459,0.201845071338603,1.00872656452461,0.0576944678653575
7,8,0,200,0.25,1059,1.00338788624795,0.0544794331717353,1.0099886716983,0.0618326000800033,0.755249218594335,0.159774992095422,1.19910410658387,0.0830985318568797,1.58769327668506,0.206483152399263,1.00657849824661,0.0589347980498715
7,8,0,200,0.26,1059,1.00411248866678,0.0552083910046457,1.00894394640345,0.0599727882062936,0.753507352538375,0.163908038830211,1.20192230244508,0.0820624909996117,1.59510361563973,0.210597338996442,1.00481166979915,0.0568841608508322
7,8,0,200,0.28,1059,1.00637475461334,0.058895298326172,1.01397503455466,0.0624093372223941,0.745245405986016,0.178325695583967,1.19863602060538,0.0816019897287716,1.60837760417925,0.222058156050521,1.00755213692165,0.0591161128858616
7,8,0,200,0.29,1059,1.00689132240637,0.0565781985548583,1.0142634898308,0.0626409052603268,0.740893311954444,0.179485020420995,1.20098033481342,0.082348533370415,1.62098957492987,0.225299791077318,1.00732171115231,0.0589258851985342
7,8,0,200,0.3,1059,1.00682967552538,0.0569778543390647,1.01404013167565,0.0633936332997512,0.738091098158028,0.178671748959981,1.20489800205452,0.0834570925386752,1.63245161073132,0.225612732322606,1.00716154512083,0.060735616773331
7,8,0,200,0.32,1059,1.00927251648124,0.0578259615691226,1.01648156732689,0.0637495877310062,0.734159111076801,0.179221619058771,1.20702613144987,0.081442815083489,1.64409337599789,0.225735951257138,1.00714281893932,0.0629159018570873
7,8,0,200,0.34,1059,1.00792736559127,0.0554598619512915,1.01582091343557,0.0643384066832381,0.732394058407905,0.194686977803413,1.20855765315644,0.0826560446559383,1.65014671990053,0.242405654450357,1.00783146495846,0.06228888037818
7,8,0,200,0.35,1059,1.00791892988515,0.054232071297901,1.01569694307893,0.0641377365821006,0.732118501672225,0.196239376004631,1.20996418366054,0.0837627283387101,1.6526889853171,0.244924849130195,1.00771690357544,0.063059147718931
7,8,0,200,0.36,1059,1.00995236256335,0.0549597665592402,1.01812111377605,0.0645183530912057,0.7321485970194,0.192785002493535,1.20829125889358,0.0823335982732878,1.65033609818085,0.241688504248373,1.00808825397662,0.064681529348863
7,8,0,200,0.38,1059,1.0118148587213,0.0564231392198808,1.01972296574953,0.067004624683518,0.727959542578449,0.197779657787569,1.20568485377025,0.0827838389108296,1.65625255697548,0.246144559585286,1.00781576487049,0.0652068461080907
7,8,0,200,0.4,1059,1.01280311313885,0.0581543354237763,1.02171020942731,0.0714054209713256,0.724717006004333,0.201875310060504,1.20873832504568,0.0832671060391847,1.66787630900227,0.248042583196939,1.00879449931868,0.0664263479628876
7,8,0,200,0.42,1059,1.01310201366389,0.0597978251190384,1.02350486981309,0.0735006188111019,0.719713508311991,0.199388526109324,1.21187480828666,0.0821426304085721,1.68382946032093,0.246665766331457,1.01026832047405,0.0643015289119654
7,8,0,200,0.44,1059,1.01166308158404,0.0577436362744315,1.02168085238045,0.0715267369260369,0.716318634819769,0.198807965420084,1.21379554375861,0.0810514970940479,1.69449108923993,0.247254221220861,1.0099022797004,0.0624148805066631
7,8,0,200,0.45,1059,1.01003720130524,0.0569742646387831,1.01967445628933,0.0708463822848223,0.718037050166862,0.200999868545835,1.21191350304126,0.0833486843839737,1.68781472036801,0.250262622489971,1.00954148517662,0.0625203830898917
7,8,0,200,0.46,1059,1.00943641873745,0.0584067990960861,1.01847013760011,0.0701222599071786,0.720148123361149,0.201145247716927,1.2108511262003,0.083613640873333,1.68139176777812,0.251525410803794,1.00894926980538,0.0620528078366682
7,8,0,200,0.48,1059,1.01261837018206,0.0599649262987164,1.02022681649677,0.0717426969009757,0.719862148183651,0.207948096212112,1.21026974973517,0.0843869043198927,1.68125210193217,0.25945451374087,1.00751363646834,0.0654831089813643
7,8,0,200,0.5,1059,1.01524420541444,0.0600944864700833,1.02235218042822,0.069319218399731,0.714251331638728,0.212290891733284,1.21064884623074,0.0868633245850817,1.69498997426174,0.26651928058867,1.00700124657286,0.0635668454002544
7,8,0,200,0.55,1059,1.01209795917241,0.0603340516838782,1.02061822541728,0.0694413248714208,0.707122675217697,0.217750768264517,1.21837872188958,0.0837914533083996,1.72300898357486,0.266851994048792,1.00841842053692,0.0632521518728051
7,8,0,200,0.6,1059,1.01128188058347,0.060931328648023,1.02034915750562,0.0697501597972651,0.705617857314556,0.207818341705919,1.2152147946361,0.0824116165355801,1.72219960427443,0.25421227433397,1.00896612220217,0.067101064396004
7,8,0,200,0.65,1059,1.01021222619675,0.059981948264718,1.02137401389031,0.0706989609710686,0.70620698361332,0.204321243638811,1.21922210769054,0.082094619340458,1.72643734199904,0.249303542833376,1.01104895328339,0.0686268478949362
7,8,0,200,0.667,1059,1.01238208038415,0.0576750531079418,1.02304012177058,0.0714823886452783,0.705395730275863,0.207410935478226,1.22075777351906,0.0834856954027149,1.7305998904213,0.25557972181841,1.01052768672317,0.0690362483204137
7,8,0,200,0.7,1059,1.01651501235905,0.0602146404857835,1.02700570253763,0.0731908155690496,0.694724930803209,0.216412051364394,1.21941600937016,0.0853389651879779,1.75525010734872,0.267046883441576,1.01032025110404,0.0730637075762253
7,8,0,200,0.75,1059,1.01496683889648,0.060465925086403,1.02471030534997,0.0721280970873928,0.693732001049445,0.212148227971818,1.22260121479621,0.0834036720826687,1.7623537806339,0.260466449132863,1.00959978797345,0.0690013073580212
7,8,0,200,0.8,1059,1.01854535036266,0.0593702550274852,1.02810426760636,0.071107329726642,0.681921333233331,0.21918979819164,1.22170285358609,0.0821829284163404,1.79155980909614,0.268653635465792,1.00938487151338,0.0710413782860907
7,8,0,200,0.85,1058,1.01770608966357,0.0590618170251491,1.02644053253547,0.0731887719173764,0.684557419099371,0.221556880519412,1.22633224580262,0.081373928040775,1.79142349726635,0.269791505025937,1.00858248069911,0.0701932994017096
7,8,0,200,0.9,1058,1.01713943442502,0.0578626426579287,1.02698886873221,0.0693355135705303,0.688101977500656,0.22054646108378,1.22535937901402,0.085024723368368,1.7807816560342,0.272070093404381,1.00968346519056,0.0692605366245901
7,8,0,200,0.95,1058,1.01710501283422,0.0604892938340789,1.02709003377126,0.0704284995100986,0.685405799188348,0.224982361065302,1.22975512073497,0.0850815748070406,1.7942000522774,0.274767635626804,1.00981709932705,0.0715566042783038
7,8,0,200,1,1058,1.01944102027103,0.0598344881455811,1.02612649260226,0.0700484659724853,0.680948715934519,0.232469326660888,1.22946839666822,0.0826867577745685,1.80552274774603,0.278679316560719,1.00655797853755,0.0713411964140585
7,8,0,200,1.1,1058,1.0210309208683,0.0589019367686987,1.02739975749665,0.0690216390467575,0.676987692181164,0.23642657199426,1.23017990186263,0.0812444784946376,1.81713776494097,0.281219150036434,1.00623765304084,0.070745017150343
7,8,0,200,1.2,1058,1.02021289136452,0.0631439250543704,1.026790992542,0.0704819816875371,0.67263116366911,0.245347131431159,1.22959403454864,0.0828010552827852,1.82803607825926,0.292559172457584,1.00644777304145,0.0732843323256336
7,8,0,200,1.3,1058,1.02137234308846,0.0624594191108432,1.03005168140611,0.070983463301502,0.668343932142035,0.244998442124314,1.22885938185887,0.0813496094100617,1.83866318337086,0.288226885937761,1.00849772208576,0.0740822250175286
7,8,0,200,1.4,1055,1.01984693791419,0.0598286886624198,1.02654712836636,0.0715902234272214,0.668153839228282,0.244017041053194,1.22868049056016,0.0812795558589615,1.83891855201982,0.289780844113798,1.00656980003869,0.0686456308547571
7,8,0,200,1.5,1054,1.01774647442819,0.0599005870848331,1.02673710067218,0.0700113189913796,0.664733381461366,0.250044884573285,1.23069612703648,0.0800780691147438,1.85141315504705,0.297145287004654,1.00883385643664,0.0699199069598567
7,8,0,200,1.6,1054,1.01818264251036,0.0626752464883889,1.02920088953869,0.0719210002556465,0.658410416759853,0.258374896937404,1.23068044525399,0.0833985569607182,1.86916915942851,0.305191136668705,1.01082148385595,0.0712178092951417
7,8,0,200,1.7,1051,1.019281370702,0.061601320750068,1.03173559260474,0.0764329898978205,0.658997965667772,0.254694458009982,1.23485241885105,0.084062396536727,1.87383343072958,0.302716918088526,1.01221862996883,0.0730128227113837
7,8,0,200,1.8,1050,1.02532431271379,0.0621356140613592,1.03755209656155,0.0794556312898017,0.653106375165956,0.248703490800559,1.23067108420134,0.0837834430492075,1.88433482047793,0.295365435227948,1.01192577187153,0.0774063193253971
7,8,0,200,1.9,1050,1.02640197370141,0.0638059627060518,1.03740443948914,0.0785589615454192,0.647119459053091,0.253155463479238,1.23218425235069,0.0834185951061449,1.90410632088502,0.300737559041021,1.01071945112114,0.0763328805005793
7,8,0,200,2,1050,1.0257503092678,0.06598603154122,1.03684172115024,0.080056527753303,0.648347761633188,0.258714702556801,1.23443544537629,0.08379937303521,1.90397116860055,0.307654213424278,1.01081297444634,0.0783386430203728
7,8,0,200,2.2,1046,1.02708203386394,0.0648171300232488,1.03702033983954,0.0759955456402612,0.641875491029159,0.27828139942081,1.23618314081031,0.0842705634008579,1.92589241696745,0.329416812063451,1.00967625335457,0.073746337164229
7,8,0,200,2.4,1046,1.02095281763711,0.0631145853996487,1.03676513668802,0.0817543255627015,0.646981745634157,0.292020828106841,1.23752973381717,0.0843297606369579,1.91277380261196,0.339600738704042,1.01548780587874,0.0754167712934769
7,8,0,200,2.5,1045,1.02088393839367,0.0638785488459998,1.03838204049494,0.0799609861726973,0.644284304590943,0.290643228011748,1.23713429114709,0.084392896860528,1.92016828957606,0.338546277547903,1.01714014830011,0.0763437073898289
7,8,0,200,2.6,1044,1.02141378873149,0.0637928617373768,1.03845784257934,0.0753120764936988,0.642883889858373,0.287620220207547,1.2385829691811,0.0844521037279054,1.92660445956105,0.337224030734173,1.01668672778445,0.0752768193524394
7,8,0,200,2.8,1037,1.02450705778762,0.0638290561721633,1.04002223831421,0.0810695094791365,0.634306236141789,0.291945110119955,1.2422099827746,0.0847558999241737,1.95837580019775,0.340140845736325,1.01514404455163,0.0792695439770733
7,8,0,200,3,1037,1.02237627132209,0.0606189235255944,1.03825157831697,0.0809302337585772,0.63780654370286,0.288682891230993,1.24305390519007,0.0844896715537773,1.94895131989926,0.336297058209423,1.01552785157499,0.0772301936983514
7,8,0,200,3.2,1037,1.02471415420389,0.0630695922477544,1.03772707858434,0.0813190120919807,0.643748931353168,0.277481231277093,1.23741618955281,0.0832099697981526,1.92220309702378,0.326268878993496,1.01269907742278,0.0777531484913596
7,8,0,200,3.4,1031,1.02545826201963,0.0637567739765891,1.03633114040537,0.0811677731241101,0.640344161756412,0.287581134400346,1.23924387740348,0.0832065807719282,1.93527785746393,0.33677793637447,1.01060294581304,0.0758948052926609
7,8,0,200,3.5,1031,1.0263731104101,0.0615981592479937,1.03809544644397,0.0792113324497332,0.63601440053724,0.280717021520065,1.24004857382314,0.0840615610037595,1.94971776232687,0.331691166773482,1.01142112543185,0.0746448013082767
7,8,0,200,3.6,1031,1.02632537880752,0.0615294866668745,1.03916601020449,0.0796602814562963,0.630082714811593,0.283771302028008,1.24263187772332,0.0844491713864086,1.97217261878846,0.334378898671452,1.01251126753962,0.0749699833230506
7,8,0,200,3.8,1030,1.02570124506001,0.0622689667931726,1.03812236838433,0.0812156027190743,0.617482843995909,0.296877940551744,1.24923269661796,0.0839738182486544,2.02310510934007,0.34356420607648,1.01210988422227,0.0797231025175107
7,8,0,200,4,1030,1.02708313023505,0.0607776949415144,1.0353403901292,0.0764828626257981,0.611826726519023,0.303036294302366,1.25317247930401,0.082901737586933,2.048247363161,0.350735307672389,1.0080395244076,0.077105003520591
7,8,0,200,4.2,1006,1.03078635353814,0.0604978147035092,1.03910908362679,0.0769470572838512,0.608924784624,0.302117459545582,1.24906641398331,0.0845511480552366,2.0512655183753,0.354536265048305,1.00807415625952,0.0778465487291934
7,8,0,200,4.4,1006,1.03011279410975,0.0640506068752445,1.03766703657157,0.0790030626879677,0.603034031815196,0.315485590901502,1.2544572544562,0.0837843333907027,2.0802428855966,0.365675974073387,1.00733341290877,0.0794202069299523
7,8,0,200,4.6,1006,1.03028219817547,0.0653648320976349,1.03602024258625,0.0801230339193852,0.595739436265508,0.334829713265143,1.25908937081535,0.0820525168166684,2.11349004979117,0.383658218644845,1.00556939100855,0.0807129920313447
7,8,0,200,4.8,1006,1.0311918503082,0.0656448844246346,1.03874451125822,0.0807611739052909,0.587431982631323,0.346563949111955,1.25951601308926,0.0839692940119002,2.14410527572473,0.394682704341101,1.00732420543061,0.0826294226905693
7,8,0,200,5,1006,1.03323771548547,0.0657431491754925,1.04075116092636,0.0816447466874719,0.578537964623515,0.348839993640497,1.26211730139003,0.0824796957239425,2.18156349032575,0.398772323506724,1.00727174911279,0.083836863058128
7,8,0,200,5.5,993,1.03967221628682,0.0755639489841664,1.04869052312118,0.0884268402625941,0.551218389361179,0.379294191141288,1.26819171956741,0.0812575811277079,2.30070647867382,0.42711607831067,1.00867418277904,0.0895447001251024
7,8,0,200,6,987,1.04369322431849,0.0740383868190062,1.04939568589643,0.0901426139244168,0.545768237365317,0.384597529383419,1.26677631910094,0.0808033032810432,2.32108838948977,0.436293024702027,1.00546373344684,0.0891869612469502
7,8,0,200,6.5,967,1.04417721405609,0.0705090064994545,1.05006733258263,0.0893442571711198,0.550766213401087,0.386036714090739,1.26857519317478,0.0799670468858308,2.30329160051609,0.435822912054414,1.00564091846408,0.0872417402760177
7,8,0,200,7,961,1.04344413222781,0.0737593780566331,1.0541684180753,0.091564431471634,0.540192030730866,0.423449102314316,1.27451624057943,0.079444224695393,2.35937623673389,0.47258279073797,1.01027777675513,0.0900607673110038
7,8,0,200,7.5,959,1.05093281130236,0.072952555655558,1.06051406653152,0.0918857892637391,0.52355492239681,0.445557189271341,1.27470251915089,0.0814951228474391,2.43470639778414,0.498857588210106,1.00911690559674,0.0905349016441419
7,8,0,200,8,947,1.05408267685044,0.0758041769115215,1.06307515881411,0.0925496911277123,0.509693879896296,0.472896133255087,1.27615078582779,0.0813403110293143,2.50375928800133,0.528982331364737,1.00853109738084,0.0923517601729771
7,8,0,200,8.5,911,1.05750915436597,0.0798768369004217,1.06231951403896,0.0967232281062659,0.498466773279578,0.497974940830931,1.27763607752687,0.0840804170991957,2.56313187962536,0.55801768168739,1.00454876409639,0.0971749129244547
7,8,0,200,9,905,1.05994826389057,0.0842098572040929,1.06455132332908,0.102034010790845,0.489583160322503,0.518990804761221,1.28036932681721,0.0856667030712816,2.61522337895322,0.579613561063944,1.00434272086226,0.102340146751125
7,8,0,200,9.5,905,1.06407359964773,0.0854708684225128,1.07222628719129,0.106400002793506,0.481029976828244,0.530954412041045,1.28020960072491,0.0839418155533804,2.66139255845591,0.59180025069979,1.00766177033831,0.105529081611594
7,8,0,200,10,903,1.06782709504904,0.086628546509987,1.07981113468322,0.107607658637444,0.473892389547194,0.531238151973495,1.2813891530037,0.0815143444852532,2.70396651490452,0.591245348425063,1.0112228278246,0.108442184846246
7,8,0,200,11,849,1.07318606651467,0.0895651862932418,1.08983590168165,0.116036510972882,0.459654671882435,0.53290438876433,1.28293012697422,0.081928593061039,2.79107383314566,0.591009874485762,1.01551439744372,0.115717107715476
7,8,0,200,12,832,1.07593313199157,0.0929434738910357,1.09339599217776,0.123886537104908,0.454238955780153,0.517147242918995,1.29213933816282,0.0770326552761445,2.84462466664396,0.568945875586019,1.01623043260492,0.122522821202335
7,8,0,200,13,819,1.07912051189393,0.095795024941937,1.09581424915367,0.126765764343191,0.451752105402194,0.504188770168709,1.29180726096487,0.0778379317947356,2.85954895509513,0.555693846837444,1.01546976178818,0.128695970394534
7,8,0,200,14,780,1.0795760582014,0.100927638868,1.09468954613463,0.130381117451072,0.45468052127071,0.503396295924867,1.28827163385666,0.0774913400841387,2.83335567192605,0.557292199060867,1.01399946564062,0.131764667217025
7,8,0,200,15,756,1.0757216873061,0.10373815524391,1.08615506552233,0.129799124607165,0.461826929929101,0.50511788670105,1.28909802522466,0.0760060489890802,2.79130111668143,0.556615318240123,1.00969895683926,0.128044684294812
7,8,0,200,20,660,1.06974391711041,0.102203649524821,1.06788315450617,0.115304541305383,0.46833955348547,0.487822077130693,1.29067597289265,0.0812853725337187,2.75585515527614,0.537487502071531,0.99826055322729,0.117797617495035
