"Mmin","Mmax",RrupMin(km),RrupMax(km),Per(s),"Nrecs4Avg","Larger.GMRotI50","SdevLargerGM50","Larger.GMRot_AR","SdevLargerGMAR","Larger.RotD50","SdevLargerD50","Larger.RotD100","SdevLargerD100"
3,4,0,200,0.1,5417,1.13329406810536,0.111012993890131,1.14908942007138,0.149663112167021,1.12172752022135,0.0943647756611454,0.92821347529121,0.0721050261372652
3,4,0,200,0.11,5417,1.13490726048364,0.112653890079495,1.15032588107484,0.147615949290763,1.12237721797206,0.0950642116688273,0.928015472238408,0.0719012386718844
3,4,0,200,0.12,5417,1.13691391885667,0.113296964009704,1.15313230891742,0.147755171643978,1.12233624671996,0.0944026012230348,0.926340692329098,0.0734751741889288
3,4,0,200,0.13,5417,1.1400149195299,0.111995210742953,1.15652003681308,0.146420245168629,1.12632292169792,0.0937925447453846,0.926837479235583,0.0726379148174482
3,4,0,200,0.133,5417,1.14059121382018,0.112407377281809,1.15741406235002,0.146482483139306,1.12680603853345,0.0942567736738724,0.927492897478631,0.0720803124209795
3,4,0,200,0.14,5416,1.14425772465712,0.113727551340638,1.16129698339831,0.147226132121557,1.12802430559568,0.0949276493946908,0.927403179480149,0.072175074244272
3,4,0,200,0.15,5416,1.15041488806673,0.117016607060396,1.1683553135749,0.152571369191517,1.1331404224708,0.0972584722153068,0.928260792198757,0.0721275250863207
3,4,0,200,0.16,5416,1.15429733715345,0.11732813537692,1.17249443746569,0.155496189343047,1.13628124117919,0.0964320403561291,0.92886527557952,0.0717473004641652
3,4,0,200,0.17,5416,1.15434384267444,0.116979914970734,1.17494047068441,0.156924359281757,1.13567109686748,0.0960885544077405,0.927429097791752,0.072246982233429
3,4,0,200,0.18,5416,1.15520668653202,0.117690139243365,1.17616913243179,0.159470341059978,1.13713837460123,0.0959985780669922,0.926474438628476,0.0734813649884405
3,4,0,200,0.19,5416,1.15701324895019,0.118475829401558,1.17689618754444,0.161324207344833,1.13676846648476,0.0962036722972393,0.926979263056282,0.0738533105562231
