"Mmin","Mmax",RrupMin(km),RrupMax(km),Per(s),"Nrecs4Avg","Larger.GMRotI50","SdevLargerGM50","Larger.GMRot_AR","SdevLargerGMAR","Larger.RotD50","SdevLargerD50","Larger.RotD100","SdevLargerD100"
6,7,0,200,0,3445,1.10667800657364,0.0945936573960915,1.11591042913672,0.0893884753306836,1.10772602831675,0.0910455776862973,0.931368101892846,0.0678691260692134
6,7,0,200,-1,3423,1.1369780034586,0.10885280483484,1.1475538033756,0.111467781286763,1.12570440999329,0.094346191620538,0.926345196326363,0.0741441706310613
6,7,0,200,0.01,3445,1.10669948853057,0.094675227026754,1.11586491997511,0.0894285273449066,1.10771839210684,0.091046789223769,0.931520120894643,0.0678399676922354
6,7,0,200,0.02,3445,1.10647567397193,0.0943601783727727,1.11559410793325,0.089339468111696,1.1073120686286,0.0909919029066886,0.931882812195461,0.0677297149498727
6,7,0,200,0.022,3445,1.10630610950122,0.0941135542548698,1.11534666377327,0.0892737369953147,1.10726639959645,0.0908585112118434,0.932210843530446,0.0675941944807641
6,7,0,200,0.025,3445,1.10644953506165,0.0942619689698496,1.11572863163241,0.0892381652173198,1.10745122273905,0.0910142503446921,0.932476622310892,0.0674352652985993
6,7,0,200,0.029,3445,1.10554380329781,0.0937915017400643,1.11496534522646,0.088540910311823,1.10668003205069,0.0904507455626942,0.932221286953258,0.0674267179270119
6,7,0,200,0.03,3445,1.10525027790215,0.0939427853644561,1.11459925426068,0.0884869500208448,1.10644190202163,0.0905022273060459,0.932041902688755,0.0678044758259412
6,7,0,200,0.032,3445,1.10449076745007,0.0943466324180424,1.1138051904824,0.0885848208934844,1.10588360098233,0.0905499555093447,0.932109249513723,0.0679450010864316
6,7,0,200,0.035,3445,1.10486535461108,0.0941937733990572,1.11393557535635,0.0886866816351776,1.10629912903484,0.090680209515248,0.932741755310039,0.0673812265891071
6,7,0,200,0.036,3445,1.10482946610831,0.0940645310159966,1.11372044464191,0.0886355177733521,1.10597563981271,0.0905790174888315,0.932806438842144,0.0669145351673547
6,7,0,200,0.04,3445,1.10563693301712,0.0936107939480937,1.11462677941624,0.0881428566545838,1.10658773910817,0.0898280515388232,0.932767060410511,0.0666410867255845
6,7,0,200,0.042,3445,1.10484293558893,0.0934065506722229,1.11373270548625,0.0879748395120417,1.10585460607542,0.0898501569765008,0.932761065657383,0.0668910026643242
6,7,0,200,0.044,3445,1.10378974813205,0.0933649094528128,1.11220638557346,0.0873731712359476,1.10444268356073,0.0901483862806728,0.932576907408985,0.0670282204902772
6,7,0,200,0.045,3445,1.10340338809797,0.0928427849528611,1.11187162112954,0.0870029637831533,1.10426349532079,0.0899882025198899,0.932674015034137,0.0671040593706854
6,7,0,200,0.046,3445,1.10362358737898,0.0923074661917267,1.11224504304208,0.0864220471012918,1.10508451980953,0.0892342150647339,0.933059989245173,0.0667798049303481
6,7,0,200,0.048,3445,1.10415991386813,0.0933332299262587,1.11291384806153,0.0865081352879011,1.10568666549762,0.0892423800411855,0.932975617004467,0.0666028846008942
6,7,0,200,0.05,3445,1.10411655671135,0.0945906456874156,1.11301808712861,0.0871036958367595,1.10546650373984,0.0894377686390908,0.933306515690555,0.0665355728809715
6,7,0,200,0.055,3445,1.10486277556327,0.0933752073869135,1.11310632385319,0.0865563495914089,1.10540476905025,0.0877757680104473,0.933601921600896,0.0664798941770271
6,7,0,200,0.06,3445,1.10424255712267,0.0939006252485652,1.11223819440631,0.0860132923019721,1.10396629089094,0.088342966679509,0.932886565645602,0.0668560694411926
6,7,0,200,0.065,3445,1.10402338086021,0.0940976194193991,1.11236827306774,0.0864420934388692,1.10389003319715,0.0892593778430861,0.93320930439176,0.0665258908208722
6,7,0,200,0.067,3445,1.10411723725885,0.0939014268601319,1.11227348710315,0.0863179660270422,1.10374704731546,0.0886445410306261,0.933544487166513,0.0661725749014619
6,7,0,200,0.07,3445,1.10455961155247,0.094990147677347,1.11200033079224,0.0870251008039148,1.10434895888981,0.087868198279091,0.933911943882938,0.0669864724159166
6,7,0,200,0.075,3445,1.10612767582585,0.0948403566569662,1.11225664432127,0.0867331329168589,1.10533495111783,0.0884690572571719,0.933936514252415,0.0665709544563389
6,7,0,200,0.08,3445,1.10549534962862,0.0945664647299211,1.11222068431966,0.0869559711865814,1.10394831951514,0.0880238579998913,0.933052417269454,0.0669003537205979
6,7,0,200,0.085,3445,1.1051415886793,0.0948912466919455,1.11255756670297,0.0869604605518782,1.10544843574401,0.0875976247249506,0.930979863558544,0.0683288422907647
6,7,0,200,0.09,3445,1.10671979157951,0.0953362530639846,1.11439005162673,0.0880115140354571,1.10673189209566,0.0881584869307174,0.932831457532337,0.0676665432915843
6,7,0,200,0.095,3445,1.10747538873855,0.0957621883813717,1.11421599743407,0.0887746443377381,1.10631340702343,0.0874552588656536,0.93317956303254,0.0676449830789106
6,7,0,200,0.1,3445,1.1078592901012,0.0970940883951449,1.11473100244516,0.0889232518214114,1.10580821711424,0.0886614813612878,0.932802118419829,0.0676388959922642
6,7,0,200,0.11,3445,1.10932298754257,0.0969218770746428,1.11569136287508,0.0899109884557454,1.10566769081751,0.0879378707923949,0.931823299088524,0.0679343089702529
6,7,0,200,0.12,3445,1.11179731863918,0.0984643359954315,1.11974980750976,0.0908958583801469,1.10711732066459,0.0880291209216126,0.932194894209311,0.0676677182870876
6,7,0,200,0.13,3445,1.11714719051687,0.0997411457559956,1.12494059213441,0.0948451090522286,1.11126504916482,0.0898759515434174,0.933256404407713,0.0672999566871948
6,7,0,200,0.133,3445,1.11835995846607,0.0997587200334228,1.12600973496017,0.0953106325207574,1.11272836324711,0.0901285768066576,0.932842842221626,0.0674756283919521
6,7,0,200,0.14,3445,1.11846466156905,0.102127757779528,1.12587038613095,0.0954616612114914,1.11099714907785,0.0901576470730038,0.93103014483303,0.0679710259186628
